"car_value","salary_range","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","size_of_downpayment","driver_tenure","repaid"
12106,"40K - 60K €",0.653051373,6,TRUE,"30%",3.440871103,0
12644,"20K - 40K €",0.633444643,9,TRUE,"20%",3.783672171,0
13293,"40K - 60K €",0.680082509,19,FALSE,"10%",0.79790114,1
90249,"0 - 20K €",0.520363195,21,FALSE,"20%",6.908160083,0
52359,"20K - 40K €",0.715159242,21,TRUE,"40%",NA,1
27988,"60K+ €",0.728019185,6,TRUE,"0%",6.580027396,0
33083,"0 - 20K €",0.330735655,18,FALSE,"30%",6.566020725,0
58874,"20K - 40K €",0.665596074,9,TRUE,"0%",6.758130436,0
17250,"40K - 60K €",0.726257898,11,TRUE,"20%",0.856186343,1
15266,"20K - 40K €",0.659330085,6,TRUE,"30%",5.893095811,0
14786,"20K - 40K €",0.636418238,18,FALSE,"0%",0.56938127,1
50607,"20K - 40K €",0.71082662,21,TRUE,"40%",4.602942979,1
19220,"40K - 60K €",0.721219948,20,TRUE,"20%",5.804676126,1
20082,"40K - 60K €",0.691575357,20,TRUE,"10%",NA,1
11352,"0 - 20K €",0.262297337,11,FALSE,"20%",6.299727263,0
23387,"0 - 20K €",0.278506205,16,FALSE,"30%",NA,0
13669,"0 - 20K €",0.284377983,16,FALSE,"20%",NA,0
13728,"20K - 40K €",0.716220946,18,TRUE,"30%",6.897073553,1
15485,"0 - 20K €",0.269279378,14,FALSE,"40%",6.850651368,0
37176,"0 - 20K €",0.46904239,11,FALSE,"40%",0.561832166,1
19335,"0 - 20K €",0.285110457,16,FALSE,"40%",6.608589569,0
71549,"20K - 40K €",0.716904504,16,FALSE,"20%",0.105725368,1
35104,"40K - 60K €",0.717951747,8,FALSE,"40%",0.152100862,1
23339,"20K - 40K €",0.49885334,10,TRUE,"10%",6.688988816,1
60504,"40K - 60K €",0.688642999,17,FALSE,"30%",0.453383576,1
24483,"0 - 20K €",0.292257808,17,FALSE,"40%",6.38831383,0
52775,"40K - 60K €",0.710090144,6,TRUE,"20%",0.043747413,1
11445,"0 - 20K €",0.542611238,20,FALSE,"20%",3.010275264,1
31533,"0 - 20K €",0.643120929,20,TRUE,"20%",5.002572761,0
16568,"0 - 20K €",0.418677919,21,FALSE,"30%",4.5228923,1
12072,"0 - 20K €",0.715353018,9,TRUE,"10%",6.546219301,0
32742,"60K+ €",0.721301892,6,TRUE,"10%",6.12931882,0
39811,"40K - 60K €",0.726023036,7,FALSE,"10%",5.266251921,0
101278,"20K - 40K €",0.491204873,21,FALSE,"40%",5.554948293,1
27664,"20K - 40K €",0.717924898,11,TRUE,"0%",0.682812425,1
14294,"60K+ €",0.731241272,6,TRUE,"0%",3.624681701,0
11788,"40K - 60K €",0.687806871,15,TRUE,"40%",1.964353862,1
31091,"20K - 40K €",0.720960405,10,FALSE,"0%",0.159142048,1
44311,"20K - 40K €",0.485735597,7,TRUE,"30%",5.825564043,0
29160,"0 - 20K €",0.288626258,18,FALSE,"10%",6.717897861,0
11312,"40K - 60K €",0.731239283,9,TRUE,"0%",5.732762453,0
18299,"0 - 20K €",0.665317894,15,FALSE,"0%",1.797253687,1
81765,"40K - 60K €",0.639615334,21,TRUE,"10%",5.725949507,1
20723,"40K - 60K €",0.701003677,19,FALSE,"0%",1.209382028,1
80121,"0 - 20K €",0.547259764,21,TRUE,"0%",6.945796571,1
49652,"40K - 60K €",0.727856123,16,FALSE,"30%",0.184798012,1
17563,"20K - 40K €",0.720095715,12,TRUE,"0%",NA,0
17714,"60K+ €",0.7190835,14,FALSE,"10%",0.20251304,1
11836,"0 - 20K €",0.36247429,15,FALSE,"0%",NA,0
12197,"40K - 60K €",0.718134843,15,TRUE,"0%",2.071529575,1
17016,"20K - 40K €",0.713345568,17,TRUE,"20%",NA,1
15849,"20K - 40K €",0.722552076,20,TRUE,"20%",5.031318095,1
20545,"40K - 60K €",0.604982826,18,TRUE,"10%",6.380656298,1
11322,"20K - 40K €",0.517756274,17,FALSE,"0%",1.570401149,1
30336,"60K+ €",0.728621012,21,FALSE,"20%",0.216435439,1
63136,"20K - 40K €",0.681524144,20,TRUE,"20%",5.818724205,1
24855,"40K - 60K €",0.721811643,17,FALSE,"30%",0.744142364,1
14950,"0 - 20K €",0.283185907,17,FALSE,"10%",3.094971056,0
13642,"60K+ €",0.69739469,18,TRUE,"30%",2.766902423,1
14884,"20K - 40K €",0.502973593,21,FALSE,"20%",4.621004791,1
10256,"0 - 20K €",0.26611278,7,FALSE,"10%",2.894522938,0
11524,"40K - 60K €",0.714969887,21,FALSE,"10%",2.28714654,1
23519,"0 - 20K €",0.372969781,17,FALSE,"0%",6.277969331,0
19251,"60K+ €",0.715705396,17,TRUE,"10%",5.246043294,1
26347,"20K - 40K €",0.671430123,6,TRUE,"20%",6.154893204,0
46309,"0 - 20K €",0.425982161,15,TRUE,"20%",NA,1
16439,"60K+ €",0.68584181,18,FALSE,"10%",0.354362528,1
11116,"20K - 40K €",0.719093866,18,TRUE,"0%",4.933916306,0
29487,"0 - 20K €",0.378353676,18,FALSE,"40%",6.329831576,0
20890,"60K+ €",0.72973974,17,FALSE,"20%",1.052847087,1
14477,"60K+ €",0.726070215,6,TRUE,"10%",6.013030159,0
22493,"60K+ €",0.708961902,20,FALSE,"40%",0.498223752,1
17609,"20K - 40K €",0.537371922,21,FALSE,"30%",1.646499042,1
25710,"60K+ €",0.723719011,19,FALSE,"0%",0.139224172,1
100073,"20K - 40K €",0.69056919,22,TRUE,"30%",6.528987661,1
53186,"40K - 60K €",0.708370915,7,TRUE,"10%",6.437006666,0
15562,"0 - 20K €",0.316362803,19,TRUE,"40%",6.636601472,0
12081,"20K - 40K €",0.708610943,13,TRUE,"0%",4.711286399,1
34843,"60K+ €",0.38035068,14,TRUE,"40%",6.458731276,1
72910,"0 - 20K €",0.497890711,21,FALSE,"30%",6.851223175,1
61975,"20K - 40K €",0.408889588,12,TRUE,"30%",6.221431984,1
11029,"0 - 20K €",0.416093088,15,FALSE,"0%",5.692211325,0
59545,"0 - 20K €",0.304980299,20,TRUE,"40%",6.942474462,0
65721,"40K - 60K €",0.71014205,10,FALSE,"30%",0.110101657,1
11815,"0 - 20K €",0.678381297,15,TRUE,"0%",1.941738052,1
42422,"60K+ €",0.719149326,6,TRUE,"10%",NA,0
19603,"20K - 40K €",0.708922387,11,TRUE,"0%",0.691209074,1
22533,"0 - 20K €",0.466322269,19,FALSE,"40%",4.580813506,0
28499,"0 - 20K €",0.695502029,20,TRUE,"40%",6.449283207,1
20696,"20K - 40K €",0.709366003,20,FALSE,"10%",0.512624898,1
16730,"0 - 20K €",0.688563869,9,TRUE,"30%",2.223069049,0
54350,"0 - 20K €",0.581917276,9,FALSE,"30%",0.249636568,1
23240,"20K - 40K €",0.702365785,18,TRUE,"40%",5.447781689,1
37841,"20K - 40K €",0.704904796,6,TRUE,"10%",6.818417388,0
67804,"0 - 20K €",0.668507214,20,FALSE,"0%",6.190937327,0
18476,"0 - 20K €",0.553675092,19,FALSE,"0%",6.034210875,0
12273,"0 - 20K €",0.28818715,13,FALSE,"20%",4.360085767,0
24943,"0 - 20K €",0.372567733,20,FALSE,"40%",6.447710153,0
35745,"0 - 20K €",0.546841553,19,TRUE,"10%",5.939312377,1
11103,"0 - 20K €",0.27768934,12,FALSE,"20%",2.892058277,0
34958,"60K+ €",0.728868246,18,FALSE,"40%",0.196025362,1
13863,"20K - 40K €",0.711222575,10,TRUE,"40%",5.786640211,1
62865,"0 - 20K €",0.436756185,21,TRUE,"30%",5.788618575,0
16945,"0 - 20K €",0.309824485,17,FALSE,"10%",3.631532676,0
71486,"20K - 40K €",0.647810416,19,TRUE,"30%",6.928638129,1
32761,"20K - 40K €",0.570478165,6,TRUE,"30%",4.872316441,0
19531,"0 - 20K €",0.267545648,8,TRUE,"40%",3.072647361,0
18336,"20K - 40K €",0.588363352,9,TRUE,"0%",5.036671052,1
20562,"40K - 60K €",0.713069962,7,TRUE,"20%",2.121554453,0
29381,"0 - 20K €",0.422242013,19,FALSE,"0%",4.034076304,0
36767,"20K - 40K €",0.673701854,21,TRUE,"40%",5.992881211,1
17035,"20K - 40K €",0.664450808,9,TRUE,"0%",6.43671797,1
82628,"0 - 20K €",0.382719142,21,TRUE,"40%",NA,0
18250,"60K+ €",0.730172036,21,FALSE,"10%",1.90086114,1
23613,"0 - 20K €",0.372480065,18,FALSE,"20%",6.168730907,0
44741,"20K - 40K €",0.701604707,21,TRUE,"10%",5.503154216,1
11025,"0 - 20K €",0.311168014,16,TRUE,"10%",3.270196085,0
37234,"0 - 20K €",0.502414638,20,FALSE,"40%",6.496848206,0
82579,"20K - 40K €",0.718801534,15,FALSE,"40%",0.131306485,1
56077,"20K - 40K €",0.679188187,19,TRUE,"20%",5.230780084,1
32707,"20K - 40K €",0.660665801,12,FALSE,"20%",0.220403237,1
31603,"20K - 40K €",0.665565678,17,FALSE,"40%",0.495998167,1
29545,"0 - 20K €",0.273761407,18,FALSE,"30%",5.828529833,0
22279,"0 - 20K €",0.311628257,17,FALSE,"40%",6.342170696,0
30488,"0 - 20K €",0.688999766,11,TRUE,"0%",6.972258102,1
10636,"20K - 40K €",0.638975973,21,FALSE,"10%",3.534159808,1
16012,"0 - 20K €",0.684785644,9,TRUE,"10%",6.834869542,0
43200,"60K+ €",0.726128009,9,FALSE,"20%",0.091411505,1
30875,"20K - 40K €",0.37237495,6,TRUE,"40%",4.773298442,0
16662,"60K+ €",0.636775339,22,FALSE,"40%",1.489451507,1
26195,"60K+ €",0.726072579,11,FALSE,"30%",0.030783289,1
15377,"0 - 20K €",0.642899531,11,FALSE,"10%",1.19614668,1
15594,"40K - 60K €",0.721834159,20,TRUE,"10%",6.152415261,1
80165,"20K - 40K €",0.538989017,16,FALSE,"40%",0.26887984,1
17082,"20K - 40K €",0.713553487,6,TRUE,"20%",6.511876965,0
71260,"0 - 20K €",0.270080941,20,FALSE,"30%",6.283473163,0
32055,"0 - 20K €",0.690736013,14,FALSE,"10%",0.941346218,1
13373,"0 - 20K €",0.665870247,9,TRUE,"20%",6.202753866,1
13659,"0 - 20K €",0.394484115,17,FALSE,"20%",6.370653451,0
58986,"40K - 60K €",0.446336921,20,FALSE,"40%",3.052294197,1
11197,"0 - 20K €",0.314212861,12,FALSE,"0%",1.953354561,0
10959,"40K - 60K €",0.71259824,20,FALSE,"10%",1.357642042,1
31330,"20K - 40K €",0.719998234,17,FALSE,"20%",0.395610792,1
16301,"0 - 20K €",0.565345299,21,FALSE,"10%",1.542313402,1
14674,"20K - 40K €",0.679594125,16,TRUE,"30%",4.62239352,1
26311,"20K - 40K €",0.705573841,20,FALSE,"20%",0.361405246,1
40864,"20K - 40K €",0.611830442,20,FALSE,"40%",2.800255407,1
14463,"0 - 20K €",0.42781848,18,FALSE,"30%",4.501345884,0
14869,"20K - 40K €",0.710604322,20,TRUE,"30%",6.676220638,1
42187,"0 - 20K €",0.35194393,21,TRUE,"30%",5.215261325,0
14370,"20K - 40K €",0.575697866,21,FALSE,"20%",2.962893655,1
45950,"0 - 20K €",0.5629304,19,TRUE,"0%",6.974770118,1
17666,"20K - 40K €",0.506927013,11,TRUE,"40%",1.971117033,0
56754,"0 - 20K €",0.548772471,20,FALSE,"30%",6.911779255,0
12439,"0 - 20K €",0.315009166,18,FALSE,"0%",4.795116845,0
76711,"0 - 20K €",0.605980944,21,FALSE,"30%",6.912883155,0
10085,"60K+ €",0.730522258,16,TRUE,"20%",3.528705159,1
10540,"0 - 20K €",0.644862125,7,TRUE,"30%",5.351447184,0
41722,"40K - 60K €",0.667867969,7,TRUE,"10%",5.481342075,0
10893,"20K - 40K €",0.282886772,15,TRUE,"0%",6.337873894,0
93228,"0 - 20K €",0.669034762,21,FALSE,"20%",6.536653227,0
40881,"40K - 60K €",0.72429834,7,FALSE,"20%",0.096273085,1
77586,"0 - 20K €",0.449970756,20,FALSE,"30%",6.866759299,0
12862,"40K - 60K €",0.725811608,6,TRUE,"10%",6.08474514,0
75554,"0 - 20K €",0.689388811,20,TRUE,"10%",6.959942191,1
102556,"20K - 40K €",0.685878816,6,FALSE,"20%",6.756802378,0
21027,"60K+ €",0.714625837,22,FALSE,"40%",0.516029884,1
11873,"0 - 20K €",0.671510656,7,TRUE,"30%",NA,0
11565,"0 - 20K €",0.269427432,14,TRUE,"20%",4.462405084,0
11641,"40K - 60K €",0.727808606,19,TRUE,"30%",5.515241622,1
63303,"40K - 60K €",0.6876588,6,TRUE,"20%",5.255542311,0
26755,"60K+ €",0.723987672,16,FALSE,"10%",0.155401475,1
35701,"40K - 60K €",0.71214412,8,TRUE,"0%",3.211595384,0
19684,"0 - 20K €",0.706667774,18,FALSE,"10%",1.895858655,1
15142,"0 - 20K €",0.310429688,18,FALSE,"0%",4.929198027,1
25410,"20K - 40K €",0.648843112,20,TRUE,"40%",4.437389014,1
62609,"20K - 40K €",0.615113451,12,TRUE,"20%",4.963360606,0
13517,"20K - 40K €",0.714183006,15,TRUE,"0%",NA,1
27323,"40K - 60K €",0.69562131,20,FALSE,"20%",0.958006702,1
18592,"0 - 20K €",0.631655354,20,TRUE,"30%",5.956835331,0
15455,"0 - 20K €",0.642699137,9,TRUE,"20%",6.122552234,1
93926,"60K+ €",0.721008936,6,FALSE,"20%",6.508690623,0
33033,"0 - 20K €",0.721893752,21,TRUE,"0%",6.735139248,1
14589,"0 - 20K €",0.648282869,6,TRUE,"40%",6.908400445,0
10434,"0 - 20K €",0.382209381,7,TRUE,"30%",6.881239894,0
10300,"20K - 40K €",0.592569034,6,TRUE,"40%",2.243917475,0
21873,"0 - 20K €",0.629002634,19,FALSE,"40%",5.534246891,0
37685,"20K - 40K €",0.63533198,6,TRUE,"30%",NA,0
10019,"60K+ €",0.731136516,18,TRUE,"40%",3.176111936,1
44931,"0 - 20K €",0.284486715,18,FALSE,"30%",6.680981724,0
18373,"0 - 20K €",0.295880145,15,FALSE,"20%",6.667066918,0
22098,"40K - 60K €",0.709922585,19,FALSE,"40%",0.314925511,1
30648,"40K - 60K €",0.704258391,16,TRUE,"10%",4.390090836,1
18436,"40K - 60K €",0.725432254,7,TRUE,"20%",5.32344084,0
14420,"0 - 20K €",0.705782026,11,TRUE,"0%",6.960859046,1
19478,"0 - 20K €",0.720055006,19,TRUE,"40%",5.978235652,1
12141,"40K - 60K €",0.596998342,21,FALSE,"20%",2.270504659,1
50835,"0 - 20K €",0.586050894,15,TRUE,"10%",6.795227269,1
39035,"20K - 40K €",0.71450588,6,TRUE,"20%",NA,0
11111,"40K - 60K €",0.719268068,20,TRUE,"40%",4.359828193,1
12968,"0 - 20K €",0.611823794,7,TRUE,"20%",6.869426807,0
17089,"60K+ €",0.707515791,17,TRUE,"40%",0.80526988,1
53121,"60K+ €",0.730645623,6,TRUE,"0%",3.396762863,0
34653,"20K - 40K €",0.678434221,16,FALSE,"20%",0.291880094,1
29588,"0 - 20K €",0.264166986,16,FALSE,"40%",6.813799503,0
30479,"0 - 20K €",0.726648034,16,FALSE,"0%",0.479507214,1
39992,"20K - 40K €",0.699075833,7,TRUE,"10%",6.22410811,0
10296,"20K - 40K €",0.731865403,18,TRUE,"10%",3.799842053,1
25458,"40K - 60K €",0.711610077,7,TRUE,"0%",6.844343559,0
14319,"0 - 20K €",0.609385652,20,FALSE,"30%",2.741501805,1
45567,"40K - 60K €",0.725647666,6,TRUE,"20%",6.371195378,0
10231,"60K+ €",0.726434491,17,TRUE,"20%",2.741584576,1
48056,"0 - 20K €",0.425624744,20,FALSE,"10%",6.029099884,0
66591,"40K - 60K €",0.70348523,7,FALSE,"30%",0.039810997,1
54626,"40K - 60K €",0.651121025,20,FALSE,"40%",0.922084815,1
11800,"40K - 60K €",0.705265661,6,TRUE,"20%",6.509816644,1
84433,"20K - 40K €",0.318147863,18,TRUE,"20%",NA,1
14598,"40K - 60K €",0.613129419,6,TRUE,"40%",6.740086019,0
30136,"20K - 40K €",0.705001311,14,FALSE,"20%",0.211086673,1
54100,"0 - 20K €",0.606335152,21,FALSE,"30%",1.598359271,1
46164,"60K+ €",0.726040206,6,TRUE,"0%",6.148953702,0
21895,"0 - 20K €",0.432834313,19,FALSE,"0%",5.816325332,0
17654,"20K - 40K €",0.622733308,6,TRUE,"30%",5.019368969,0
48153,"0 - 20K €",0.432474068,20,FALSE,"10%",6.811657297,0
41216,"0 - 20K €",0.726756638,21,TRUE,"20%",6.847418153,1
15655,"40K - 60K €",0.678569199,18,FALSE,"40%",0.896627282,1
11080,"40K - 60K €",0.717822925,22,FALSE,"10%",4.799056126,1
66145,"40K - 60K €",0.729609645,16,FALSE,"20%",0.213144644,1
65551,"40K - 60K €",0.539887543,20,TRUE,"10%",4.82135204,1
11296,"0 - 20K €",0.51613618,16,TRUE,"10%",4.776488389,1
12135,"0 - 20K €",0.303357199,16,FALSE,"20%",2.38376549,0
11426,"40K - 60K €",0.726702292,20,TRUE,"40%",4.239998816,1
20964,"0 - 20K €",0.359116474,16,FALSE,"40%",6.116289203,0
36064,"0 - 20K €",0.683302512,7,TRUE,"20%",1.456489116,1
45823,"20K - 40K €",0.721421375,21,TRUE,"30%",6.126191423,1
12378,"20K - 40K €",0.400462753,7,TRUE,"40%",3.141003265,0
24333,"0 - 20K €",0.28316395,18,FALSE,"40%",5.93274263,0
15515,"0 - 20K €",0.49760542,17,FALSE,"0%",6.872400375,0
39089,"0 - 20K €",0.615927746,21,TRUE,"0%",5.407482641,0
26569,"0 - 20K €",0.626572556,14,TRUE,"10%",3.341903967,1
65875,"40K - 60K €",0.660846475,6,TRUE,"20%",6.632344222,0
16765,"0 - 20K €",0.367035116,18,FALSE,"30%",3.302535744,0
30419,"0 - 20K €",0.414666061,18,FALSE,"40%",6.937653802,0
15960,"40K - 60K €",0.606625662,11,FALSE,"30%",3.595093547,1
11407,"20K - 40K €",0.727507277,20,TRUE,"10%",NA,1
28142,"20K - 40K €",0.642796414,12,TRUE,"20%",5.997027512,1
21074,"60K+ €",0.726461068,17,FALSE,"10%",0.268959133,1
27915,"0 - 20K €",0.373136806,19,TRUE,"0%",4.163108254,0
26109,"20K - 40K €",0.469828738,6,TRUE,"40%",4.163662597,0
14920,"0 - 20K €",0.559368315,15,TRUE,"20%",3.590015196,0
47389,"0 - 20K €",0.593872567,10,TRUE,"40%",4.715939959,0
11536,"60K+ €",0.731372032,8,TRUE,"0%",5.189450953,0
48485,"20K - 40K €",0.668896348,21,FALSE,"20%",0.338151623,1
13868,"20K - 40K €",0.70832237,6,TRUE,"10%",6.953434115,0
43298,"20K - 40K €",0.492141244,12,TRUE,"10%",6.387607125,1
25073,"20K - 40K €",0.652348832,17,TRUE,"10%",NA,0
32667,"20K - 40K €",0.714457219,18,TRUE,"40%",4.954655718,1
24871,"0 - 20K €",0.526825806,20,FALSE,"30%",1.263392476,1
17424,"40K - 60K €",0.684371288,15,TRUE,"30%",5.328113684,1
36999,"0 - 20K €",0.652298923,6,TRUE,"20%",6.973222987,0
55846,"60K+ €",0.703802406,17,FALSE,"40%",0.089488754,1
12693,"0 - 20K €",0.404205417,21,FALSE,"20%",3.445302573,1
26326,"40K - 60K €",0.73122442,10,TRUE,"0%",4.30297563,0
13003,"20K - 40K €",0.720032361,11,TRUE,"0%",6.93093238,1
42653,"20K - 40K €",0.656698643,17,FALSE,"30%",0.861506114,1
28960,"0 - 20K €",0.668042589,6,FALSE,"40%",5.943041579,0
18873,"0 - 20K €",0.460259141,20,FALSE,"30%",4.578617779,1
13490,"60K+ €",0.728980489,18,TRUE,"10%",2.598741885,1
29038,"0 - 20K €",0.298575725,17,FALSE,"10%",6.376944372,0
50679,"60K+ €",0.724014056,11,FALSE,"40%",0.050038499,1
26002,"40K - 60K €",0.671281935,19,TRUE,"30%",2.21541169,1
48590,"20K - 40K €",0.707434484,21,TRUE,"0%",5.341834576,1
38184,"20K - 40K €",0.723321588,21,FALSE,"0%",0.512870746,1
19009,"0 - 20K €",0.275132291,18,FALSE,"30%",6.597243959,0
51702,"60K+ €",0.528402402,19,TRUE,"30%",5.793078051,1
17174,"20K - 40K €",0.711326381,18,TRUE,"20%",6.45594368,1
47503,"20K - 40K €",0.616067385,9,TRUE,"20%",1.975970279,0
48340,"0 - 20K €",0.296426274,18,FALSE,"10%",6.601887253,0
54851,"0 - 20K €",0.562198102,14,TRUE,"10%",6.992025027,1
20754,"60K+ €",0.720556341,6,TRUE,"30%",5.509816196,0
40074,"0 - 20K €",0.364432852,20,FALSE,"0%",2.562015598,0
36522,"40K - 60K €",0.726663534,8,FALSE,"30%",0.04508686,1
28957,"40K - 60K €",0.71651222,7,TRUE,"0%",NA,0
33715,"0 - 20K €",0.343701264,19,FALSE,"20%",5.754111341,0
27335,"40K - 60K €",0.668399324,7,TRUE,"30%",3.970437677,0
71243,"0 - 20K €",0.714456044,6,TRUE,"20%",0.232731713,1
15146,"20K - 40K €",0.70766988,6,TRUE,"30%",NA,0
11626,"20K - 40K €",0.726148359,13,TRUE,"0%",4.82193069,1
71497,"40K - 60K €",0.699164023,7,TRUE,"10%",NA,0
16801,"0 - 20K €",0.268798553,17,TRUE,"30%",3.69215566,0
13499,"20K - 40K €",0.479845049,21,FALSE,"30%",1.222163981,1
18049,"0 - 20K €",0.304852092,17,FALSE,"0%",6.152805741,0
60574,"20K - 40K €",0.686378527,20,TRUE,"10%",6.830426434,1
16723,"0 - 20K €",0.309945799,15,FALSE,"30%",6.463214096,0
15396,"20K - 40K €",0.640707537,19,FALSE,"0%",1.735247212,1
14392,"20K - 40K €",0.467262841,6,TRUE,"20%",NA,0
33739,"60K+ €",0.727250122,19,FALSE,"20%",0.556288987,1
42032,"0 - 20K €",0.384376601,17,FALSE,"30%",6.49775559,0
25186,"0 - 20K €",0.371543682,6,TRUE,"40%",6.95466806,0
11079,"40K - 60K €",0.720284324,7,TRUE,"30%",0.842934029,1
35042,"60K+ €",0.73163587,7,TRUE,"0%",6.463510894,0
13317,"20K - 40K €",0.704392437,17,TRUE,"30%",6.83136603,1
11400,"20K - 40K €",0.728170245,6,TRUE,"10%",4.284120425,0
11319,"0 - 20K €",0.731440571,20,TRUE,"10%",6.726191423,1
48878,"0 - 20K €",0.431823001,20,FALSE,"0%",6.70385781,0
29003,"40K - 60K €",0.704802851,7,FALSE,"20%",0.06534,1
11714,"0 - 20K €",0.386079609,16,FALSE,"0%",NA,0
23679,"60K+ €",0.724169001,20,FALSE,"30%",0.527630194,1
19277,"20K - 40K €",0.62339854,15,FALSE,"40%",5.023750328,1
30240,"20K - 40K €",0.688777892,6,TRUE,"40%",4.517953585,0
14851,"0 - 20K €",0.279293018,15,FALSE,"10%",4.144631391,0
12556,"20K - 40K €",0.591337606,21,FALSE,"20%",3.877928949,1
24171,"20K - 40K €",0.719375068,11,FALSE,"30%",0.35190358,1
75388,"20K - 40K €",0.671443859,21,TRUE,"30%",6.165217661,1
18759,"20K - 40K €",0.647030789,7,TRUE,"30%",NA,0
12055,"20K - 40K €",0.727185371,20,TRUE,"30%",3.885194257,1
10969,"0 - 20K €",0.281319514,10,FALSE,"40%",NA,0
28999,"20K - 40K €",0.596522203,6,TRUE,"40%",5.417805038,1
52857,"20K - 40K €",0.6114512,17,TRUE,"40%",5.864686677,1
15046,"0 - 20K €",0.469916684,6,FALSE,"40%",5.80005402,0
20783,"0 - 20K €",0.473543861,19,FALSE,"0%",4.724261847,0
33582,"60K+ €",0.649461662,20,FALSE,"40%",0.487821117,1
37634,"40K - 60K €",0.584476295,6,TRUE,"40%",NA,0
27827,"0 - 20K €",0.275185793,19,TRUE,"30%",6.499653289,0
77934,"20K - 40K €",0.677481927,20,TRUE,"10%",6.77098156,1
27084,"20K - 40K €",0.726643154,7,TRUE,"0%",0.230637672,1
26402,"0 - 20K €",0.551828959,17,FALSE,"20%",0.854680805,1
15636,"0 - 20K €",0.328633721,17,FALSE,"20%",3.263611521,0
15512,"0 - 20K €",0.353314105,17,FALSE,"10%",5.971768875,0
14171,"60K+ €",0.455472874,8,TRUE,"10%",3.072076383,1
48828,"20K - 40K €",0.71552812,9,FALSE,"10%",NA,1
30211,"0 - 20K €",0.696566987,14,FALSE,"0%",0.238175025,1
13729,"0 - 20K €",0.714185028,8,TRUE,"10%",6.8380691,0
16474,"60K+ €",0.72832749,21,FALSE,"0%",0.232100791,1
21338,"40K - 60K €",0.708183905,16,FALSE,"20%",0.630351823,1
11669,"40K - 60K €",0.701939981,17,TRUE,"0%",5.998175369,1
12523,"0 - 20K €",0.471001597,17,TRUE,"0%",2.107372973,1
14247,"20K - 40K €",0.602860661,21,FALSE,"10%",2.148392865,1
13454,"40K - 60K €",0.635581031,13,TRUE,"30%",0.833546672,1
31934,"40K - 60K €",0.691360104,20,TRUE,"40%",6.165154735,1
15722,"40K - 60K €",0.724754309,7,TRUE,"10%",0.297512092,1
16532,"0 - 20K €",0.404369262,16,FALSE,"0%",2.59489675,0
29250,"0 - 20K €",0.313593004,19,TRUE,"20%",6.960518283,0
23085,"20K - 40K €",0.728114147,10,FALSE,"10%",0.309208134,1
51740,"20K - 40K €",0.703274585,20,TRUE,"0%",6.146066413,1
20927,"0 - 20K €",0.282679535,16,FALSE,"0%",6.020603541,0
22098,"0 - 20K €",0.33834445,19,FALSE,"20%",4.171088154,0
12020,"20K - 40K €",0.727203281,7,TRUE,"10%",5.756128325,0
27830,"0 - 20K €",0.314431832,18,TRUE,"30%",6.766206634,0
20595,"20K - 40K €",0.598506242,10,TRUE,"0%",6.876373351,1
16847,"0 - 20K €",0.600075094,11,TRUE,"10%",NA,0
14410,"20K - 40K €",0.717717421,14,TRUE,"10%",6.107597435,1
29304,"0 - 20K €",0.285340746,18,TRUE,"40%",6.777045947,0
12922,"0 - 20K €",0.447992028,15,FALSE,"0%",5.075535232,0
78931,"0 - 20K €",0.629064238,9,FALSE,"40%",0.160937058,1
22532,"40K - 60K €",0.694114325,18,TRUE,"10%",NA,1
40783,"20K - 40K €",0.695137215,6,TRUE,"20%",6.827945001,0
23632,"0 - 20K €",0.692865465,17,TRUE,"30%",6.886544892,1
23811,"60K+ €",0.720104644,19,FALSE,"20%",0.650664699,1
17048,"40K - 60K €",0.539287923,21,FALSE,"20%",1.521822262,1
15029,"0 - 20K €",0.671280181,10,TRUE,"20%",4.748923117,0
27964,"0 - 20K €",0.262806273,16,FALSE,"30%",6.380695565,0
10915,"20K - 40K €",0.729001644,14,TRUE,"20%",3.844576544,1
14650,"0 - 20K €",0.620580522,6,TRUE,"30%",6.891405478,0
22960,"40K - 60K €",0.729246732,17,FALSE,"20%",0.537932135,1
11658,"0 - 20K €",0.691008062,6,TRUE,"30%",6.650778308,0
11121,"0 - 20K €",0.344315023,15,FALSE,"0%",3.683703874,0
24038,"20K - 40K €",0.679907735,6,TRUE,"20%",6.676478333,0
17390,"20K - 40K €",0.495395952,8,TRUE,"40%",6.374432905,1
29643,"20K - 40K €",0.578135149,10,TRUE,"20%",6.631807916,1
44967,"0 - 20K €",0.370544957,20,FALSE,"30%",3.032052832,0
43849,"20K - 40K €",0.681869302,6,TRUE,"30%",6.670984168,0
11757,"60K+ €",0.718499003,18,TRUE,"0%",5.543554704,0
10509,"20K - 40K €",0.724188795,16,TRUE,"0%",6.437693354,1
12070,"60K+ €",0.451536776,21,FALSE,"40%",1.674863193,1
20389,"60K+ €",0.699646581,6,TRUE,"20%",2.12276131,0
13898,"20K - 40K €",0.638209686,14,TRUE,"20%",1.919506933,1
14781,"40K - 60K €",0.713090955,19,FALSE,"0%",0.383674157,1
14957,"0 - 20K €",0.478510331,6,TRUE,"40%",6.936693718,0
23700,"0 - 20K €",0.682007541,19,FALSE,"20%",6.131690264,0
12500,"0 - 20K €",0.362282496,13,FALSE,"10%",2.043651333,0
