"car_value","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","payment_to_income","downpayment_amount","loan_to_value_ratio","driver_tenure","repaid","salary_range.0...20K..","salary_range.20K...40K..","salary_range.40K...60K..","salary_range.60K..."
16334,0.449076212,17,0,0.254363803036228,32.668,0.998,3.826780442,"Repaid",1,0,0,0
11778,0.705890783,17,1,0.183047206490368,47.112,0.996,2.455832391,"Repaid",0,1,0,0
102223,0.420724919,20,1,1.3663758612504,204.446,0.998,6.786355599,"Repaid",0,1,0,0
11827,0.719541146,21,0,0.15089733579235,35.481,0.997,1.987531361,"Repaid",0,0,0,1
23448,0.724412354,21,1,0.299466442635568,46.896,0.998,5.788825325,"Repaid",0,1,0,0
39969,0.696347824,13,0,0.804175864689822,39.969,0.999,0.31481398,"Repaid",0,1,0,0
23511,0.69938075,7,1,0.86221877533008,0,1,6.835592581,"Not_Repaid",0,1,0,0
87648,0.438894463,17,1,1.36217707203836,350.592,0.996,6.825840306,"Repaid",1,0,0,0
79647,0.354943869,21,0,1.01517421321527,318.588,0.996,6.795224352,"Not_Repaid",1,0,0,0
15551,0.275886535,17,0,0.242413067196924,15.551,0.999,5.035613975,"Not_Repaid",1,0,0,0
63145,0.700078067,20,1,0.84234368332276,252.58,0.996,6.699898177,"Repaid",0,1,0,0
21397,0.729314365,21,1,0.272724429547467,85.588,0.996,5.902592618,"Repaid",0,0,1,0
18575,0.670659273,8,1,0.59741978147378,18.575,0.999,6.301466923,"Not_Repaid",0,1,0,0
56740,0.728632011,19,0,0.79654540541043,56.74,0.999,0.517954203,"Repaid",0,1,0,0
18768,0.718992398,21,0,0.240176112861356,0,1,2.145496313,"Not_Repaid",1,0,0,0
33577,0.720883038,20,0,0.448810955393646,67.154,0.998,0.257571659,"Repaid",0,0,0,1
41806,0.617051336,16,1,0.688085847425034,167.224,0.996,6.601731103,"Repaid",0,1,0,0
12089,0.573093629,21,0,0.154240119421131,36.267,0.997,4.835648287,"Repaid",0,1,0,0
22406,0.512448956,17,1,0.349270605338195,22.406,0.999,4.26243378,"Repaid",1,0,0,0
12315,0.407612722,16,0,0.203303368807677,12.315,0.999,3.255189002,"Not_Repaid",1,0,0,0
54881,0.325428172,7,1,2.00460001252412,219.524,0.996,4.112710977,"Not_Repaid",1,0,0,0
42298,0.720038382,7,1,1.54964312998821,42.298,0.999,0.122341512,"Repaid",0,1,0,0
61883,0.659197097,8,1,1.98633184742919,185.649,0.997,5.250192519,"Not_Repaid",0,1,0,0
16788,0.378841982,18,0,0.248211833170021,0,1,2.106944593,"Not_Repaid",1,0,0,0
21983,0.724526494,20,1,0.294427232892044,0,1,4.65007174642615,"Repaid",0,1,0,0
22794,0.320940522,6,1,0.968145403013825,91.176,0.996,3.249457398,"Not_Repaid",1,0,0,0
16047,0.689909325,6,0,0.682259695724037,48.141,0.997,6.412481057,"Not_Repaid",1,0,0,0
69048,0.611467937,6,0,2.9356681915843,207.144,0.997,6.523997342,"Not_Repaid",0,1,0,0
50167,0.669973028,13,0,1.00733877894714,150.501,0.997,0.157801084,"Repaid",0,1,0,0
32710,0.635214346,21,1,0.418174791722254,32.71,0.999,3.88222348,"Repaid",0,0,1,0
12709,0.265970752,13,0,0.25570494794323,12.709,0.999,4.793457168,"Not_Repaid",1,0,0,0
13587,0.294933356,15,0,0.238237119272215,27.174,0.998,6.569122204,"Not_Repaid",1,0,0,0
14414,0.678892771,17,0,0.224914127076498,0,1,3.27380373702238,"Repaid",1,0,0,0
11169,0.720690637,11,1,0.26331465820842,33.507,0.997,4.671071498,"Repaid",0,0,1,0
48751,0.424388167,9,1,1.39973414636851,0,1,5.95974847852892,"Repaid",0,1,0,0
20242,0.32675046,20,0,0.270024876677794,80.968,0.996,3.667658004,"Repaid",1,0,0,0
78841,0.668158499,20,1,1.05489353277411,78.841,0.999,5.96404525713722,"Repaid",0,1,0,0
44068,0.592909108,20,1,0.587859710771516,176.272,0.996,3.834737594,"Repaid",0,1,0,0
20635,0.555763985,6,1,0.876444695586131,82.54,0.996,3.080558542,"Not_Repaid",0,1,0,0
16216,0.719986958,19,1,0.22764857761959,16.216,0.999,3.74803118978893,"Repaid",0,1,0,0
13240,0.688040877,9,1,0.380145640046749,0,1,2.050757344,"Repaid",1,0,0,0
44200,0.56208164,18,1,0.652846799087968,44.2,0.999,5.516694824,"Repaid",0,0,0,1
39328,0.689721798,17,0,0.61244151131436,78.656,0.998,0.369193812,"Repaid",0,0,1,0
41709,0.71343745,6,1,1.77687129309064,41.709,0.999,6.840370111,"Not_Repaid",0,0,1,0
89695,0.706984307,8,0,2.88193421764656,179.39,0.998,0.01177822,"Repaid",0,1,0,0
12724,0.68386495,14,1,0.23849979239325,12.724,0.999,6.632551214,"Repaid",0,0,0,1
14089,0.727039528,20,1,0.18832229057215,28.178,0.998,4.622582808,"Repaid",0,0,1,0
11028,0.726328253,16,1,0.182056804808044,11.028,0.999,5.395087732,"Repaid",0,0,1,0
11108,0.486439419,12,0,0.241566867570217,0,1,4.398952526,"Not_Repaid",1,0,0,0
25416,0.688748503,6,1,1.08167912484691,50.832,0.998,3.528252091,"Not_Repaid",0,0,1,0
10740,0.701611008,16,1,0.177479808756743,0,1,3.100616615,"Repaid",1,0,0,0
37147,0.683701425,15,0,0.650037477805875,148.588,0.996,0.997966703,"Repaid",0,1,0,0
14523,0.584506823,9,1,0.416149049859376,29.046,0.998,5.394222389,"Repaid",0,0,1,0
13424,0.323896998,15,0,0.235379045345566,26.848,0.998,5.410600657,"Not_Repaid",1,0,0,0
23870,0.722988495,6,1,1.01690085511697,23.87,0.999,6.946770112,"Not_Repaid",0,0,0,1
89809,0.682198077,6,0,3.81452007103925,359.236,0.996,6.05152353348851,"Not_Repaid",1,0,0,0
28903,0.570817686,21,0,0.368395297808592,115.612,0.996,1.177530759,"Repaid",0,1,0,0
90161,0.538497045,21,0,1.15149240593933,180.322,0.998,4.466483554,"Not_Repaid",1,0,0,0
17515,0.678471091,17,1,0.272208509227271,70.06,0.996,5.80444861,"Repaid",0,0,1,0
10950,0.710753085,9,1,0.313766583760943,21.9,0.998,4.398234832,"Repaid",0,0,1,0
13442,0.392644774,18,1,0.198343491455116,26.884,0.998,5.874329422,"Not_Repaid",1,0,0,0
76671,0.489918505,14,1,1.4328123716496,306.684,0.996,6.736812183,"Repaid",1,0,0,0
59246,0.71044021,20,1,0.791918690271673,118.492,0.998,4.48325843227108,"Repaid",0,1,0,0
56752,0.723528218,12,0,1.2329576400321,56.752,0.999,0.789217926825196,"Repaid",0,1,0,0
11528,0.281916793,14,0,0.216081861577286,11.528,0.999,3.739047302,"Not_Repaid",1,0,0,0
14765,0.713462886,14,1,0.276479445164826,29.53,0.998,6.838932737,"Repaid",0,1,0,0
79529,0.71534501,21,1,1.01367019476938,318.116,0.996,6.504900776,"Repaid",1,0,0,0
74933,0.294790405,11,1,1.76835415988897,149.866,0.998,6.709777276,"Repaid",0,1,0,0
45810,0.725472302,11,0,1.0810764825179,91.62,0.998,0.038239627,"Repaid",0,1,0,0
10936,0.716304395,19,1,0.153371533543789,21.872,0.998,1.58587166,"Repaid",0,0,0,1
21205,0.670520926,18,1,0.312263437853277,84.82,0.996,2.586808364,"Repaid",0,0,1,0
11478,0.731534063,9,1,0.329555261061676,0,1,5.753155561,"Not_Repaid",0,0,0,1
12756,0.662659438,19,1,0.179075311797946,12.756,0.999,4.772181465,"Not_Repaid",1,0,0,0
11191,0.287151146,16,0,0.184747706076063,11.191,0.999,1.383667971,"Not_Repaid",1,0,0,0
13018,0.683589302,21,0,0.166259559460501,26.036,0.998,2.191157418,"Repaid",0,0,1,0
31219,0.726921506,14,1,0.584585966718639,62.438,0.998,0.722925649,"Repaid",0,1,0,0
11332,0.639722332,20,0,0.15177407101545,0,1,3.95720029797246,"Repaid",1,0,0,0
12300,0.541251435,7,1,0.44972459970866,36.9,0.997,4.204581399,"Not_Repaid",1,0,0,0
10481,0.730864069,7,1,0.384369656085856,0,1,5.943581257,"Not_Repaid",0,0,1,0
48856,0.705370304,10,1,1.26663099394328,0,1,5.478849737,"Not_Repaid",0,0,1,0
12248,0.553454984,19,1,0.17159951387924,36.744,0.997,3.823838404,"Repaid",0,1,0,0
31443,0.505092608,20,0,0.420286591132097,62.886,0.998,6.763833978,"Not_Repaid",1,0,0,0
14353,0.724405952,19,0,0.201494822063023,14.353,0.999,0.424999557,"Repaid",0,0,0,1
12487,0.298663752,15,0,0.219168892096683,12.487,0.999,6.089391412,"Not_Repaid",1,0,0,0
12064,0.705843372,14,1,0.225675983350993,36.192,0.997,1.483247004,"Repaid",0,0,1,0
13568,0.661863418,6,1,0.57744028824059,27.136,0.998,6.429735878,"Not_Repaid",0,1,0,0
13486,0.729464764,21,1,0.172409209451737,13.486,0.999,3.671546299,"Repaid",0,0,1,0
14051,0.679380537,16,1,0.231265709280227,56.204,0.996,3.828193223,"Repaid",0,0,1,0
17264,0.636883442,16,1,0.285004414055683,17.264,0.999,6.523946419,"Repaid",0,1,0,0
40714,0.565478309,6,1,1.73101023566451,122.142,0.997,6.415344576,"Not_Repaid",0,1,0,0
11406,0.708812051,8,1,0.366479086754855,22.812,0.998,4.83412525886536,"Repaid",0,0,1,0
21086,0.626553464,14,1,0.395237867211889,21.086,0.999,6.309346564,"Not_Repaid",1,0,0,0
10834,0.65450797,21,0,0.138366574527198,21.668,0.998,5.497318666,"Repaid",1,0,0,0
26083,0.29207794,15,0,0.456886169898584,78.249,0.997,5.940007293,"Not_Repaid",1,0,0,0
14618,0.51238895,9,1,0.418031804406236,58.472,0.996,5.950646056,"Not_Repaid",1,0,0,0
33499,0.663346566,19,1,0.470746998952495,0,1,4.15731397911991,"Repaid",0,0,0,1
15756,0.728467105,12,1,0.342647422167477,0,1,5.984297902,"Not_Repaid",1,0,0,0
58069,0.713011701,9,0,1.6639371463392,116.138,0.998,0.136180809,"Repaid",0,1,0,0
37088,0.429175058,19,0,0.520139304688374,74.176,0.998,6.813192508,"Not_Repaid",1,0,0,0
23981,0.713521732,17,0,0.374196314792667,0,1,0.235264522,"Repaid",0,1,0,0
77598,0.616864582,21,1,0.989057825116808,310.392,0.996,6.6826930255248,"Not_Repaid",1,0,0,0
28712,0.609367266,20,0,0.383782355519027,57.424,0.998,6.591547642,"Not_Repaid",1,0,0,0
15944,0.710990507,14,1,0.299154914889582,0,1,6.382887972,"Repaid",0,0,1,0
29636,0.663216515,17,0,0.461048869490009,88.908,0.997,0.218687317,"Repaid",0,0,1,0
10587,0.728859024,15,1,0.185820538209945,10.587,0.999,6.174711636,"Repaid",0,0,0,1
52353,0.475557644,21,1,0.66795706609765,157.059,0.997,6.590555495,"Not_Repaid",1,0,0,0
16382,0.69860374,8,1,0.526359845626691,32.764,0.998,6.9374987,"Not_Repaid",0,1,0,0
21859,0.656703434,20,0,0.292473684160642,21.859,0.999,0.705107191,"Repaid",1,0,0,0
13220,0.713747332,11,1,0.311667990107917,39.66,0.997,6.143378387,"Repaid",0,0,1,0
19700,0.697489943,18,1,0.290392172629799,59.1,0.997,2.537055451,"Repaid",0,1,0,0
26367,0.715917883,17,0,0.410604285212209,52.734,0.998,0.408827789,"Repaid",0,0,1,0
15508,0.453781585,6,1,0.658682061504711,62.032,0.996,6.742105691,"Not_Repaid",0,1,0,0
12941,0.722748685,20,0,0.173150736388804,12.941,0.999,1.338759386,"Repaid",0,0,0,1
25829,0.596210257,13,1,0.520199411026865,0,1,4.65079416,"Repaid",0,0,1,0
32410,0.609206895,16,1,0.535579199423282,0,1,5.509521122,"Repaid",0,0,1,0
14821,0.6421831,16,1,0.244428993397814,29.642,0.998,3.024515702,"Repaid",1,0,0,0
16006,0.718293763,20,1,0.214374848276853,0,1,6.005578825,"Repaid",0,0,1,0
10987,0.698431218,19,0,0.15439557233025,0,1,1.909526754,"Repaid",0,1,0,0
30312,0.640161343,18,0,0.446820687144897,90.936,0.997,0.710863043,"Repaid",0,1,0,0
15014,0.719196267,20,1,0.200686412850469,30.028,0.998,6.274768452,"Repaid",0,1,0,0
24755,0.570967352,15,1,0.433189160984318,99.02,0.996,6.600742029,"Repaid",0,1,0,0
30861,0.730676781,19,0,0.43237529374814,92.583,0.997,0.529406224,"Repaid",0,0,0,1
44729,0.713187374,12,0,0.969808182057039,134.187,0.997,0.264817346,"Repaid",0,1,0,0
40210,0.727394936,6,1,1.71129672686867,80.42,0.998,6.841823905,"Not_Repaid",0,1,0,0
16289,0.710012899,6,1,0.69324328236667,32.578,0.998,3.568551112,"Not_Repaid",0,0,0,1
17082,0.728464381,14,1,0.320507040651269,0,1,6.624103866,"Repaid",0,1,0,0
40564,0.376133155,19,0,0.567748283245678,162.256,0.996,6.672716328,"Not_Repaid",1,0,0,0
45535,0.440135216,7,1,1.66322518850396,182.14,0.996,1.392606353,"Not_Repaid",1,0,0,0
13000,0.727400871,7,1,0.47674892940713,0,1,6.371468223,"Not_Repaid",0,0,1,0
13957,0.297910426,16,0,0.230410484648701,13.957,0.999,4.420175593,"Not_Repaid",1,0,0,0
23706,0.35124454,18,1,0.350494979576395,0,1,6.368710614,"Not_Repaid",1,0,0,0
10468,0.358351934,15,1,0.183915793944667,0,1,4.604773882,"Not_Repaid",1,0,0,0
23933,0.725596623,21,1,0.305660626560774,47.866,0.998,6.668829715,"Repaid",0,1,0,0
37481,0.684650255,20,1,0.501496232948673,37.481,0.999,2.384054556,"Repaid",0,0,0,1
38710,0.714425308,16,0,0.638408092195492,77.42,0.998,4.03373164559284,"Repaid",1,0,0,0
17309,0.309910181,17,0,0.269817232339499,17.309,0.999,6.245302924,"Not_Repaid",1,0,0,0
10873,0.628580592,8,1,0.348653488095285,43.492,0.996,3.08909948697044,"Repaid",0,0,0,1
35941,0.724972611,9,0,1.03193462605138,0,1,0.258531024,"Repaid",0,1,0,0
37241,0.394839651,19,0,0.52176171590274,111.723,0.997,5.848654272,"Not_Repaid",1,0,0,0
11044,0.627239346,21,0,0.141189923564065,11.044,0.999,5.803520102,"Repaid",0,1,0,0
17550,0.704960981,8,1,0.563888126648054,35.1,0.998,4.798720573,"Not_Repaid",0,1,0,0
25936,0.727202035,18,1,0.381931833254543,103.744,0.996,0.945287599,"Repaid",0,0,0,1
41517,0.689065431,14,1,0.778198355925069,41.517,0.999,1.262969054,"Not_Repaid",0,1,0,0
11617,0.694133415,9,1,0.33354621604404,0,1,6.83501815,"Not_Repaid",0,1,0,0
19623,0.719152419,19,0,0.275202048530521,39.246,0.998,0.371110456,"Repaid",0,0,0,1
25475,0.712269241,7,0,0.934244536665127,0,1,0.169612519,"Repaid",1,0,0,0
58789,0.489842561,12,0,1.27337672661822,235.156,0.996,1.261802475,"Repaid",1,0,0,0
58724,0.730540946,6,0,2.50424223200532,0,1,1.54662772793855,"Repaid",0,0,1,0
15317,0.712143609,21,0,0.196013295007321,0,1,2.690849729,"Repaid",0,0,1,0
16314,0.676969694,8,1,0.524700205381602,16.314,0.999,6.888577271,"Repaid",1,0,0,0
10607,0.729458278,20,1,0.141921788182988,10.607,0.999,3.026672183,"Repaid",0,0,1,0
11228,0.643622117,9,1,0.321410152621266,33.684,0.997,4.601324653,"Not_Repaid",0,1,0,0
12575,0.696102236,10,1,0.32503891220301,37.725,0.997,5.195407494,"Repaid",0,1,0,0
46469,0.476138574,20,1,0.62237815972617,0,1,5.945414884,"Not_Repaid",1,0,0,0
79501,0.722268513,7,0,2.90387758232685,318.004,0.996,0.013572774,"Repaid",0,0,0,1
19407,0.72658718,16,1,0.3207030399015,0,1,5.099670147,"Not_Repaid",0,1,0,0
77559,0.436421864,20,0,1.03670157814503,155.118,0.998,6.751229519,"Not_Repaid",1,0,0,0
16578,0.3632279,17,0,0.258163531696742,33.156,0.998,6.771125432,"Not_Repaid",1,0,0,0
17736,0.712446205,11,0,0.41939308641158,0,1,0.36719882,"Repaid",1,0,0,0
19815,0.487628986,18,0,0.292673287871676,19.815,0.999,6.48581684,"Not_Repaid",1,0,0,0
32571,0.720184211,12,0,0.706200055842514,97.713,0.997,0.301929629,"Repaid",0,1,0,0
19597,0.291602951,19,1,0.274562024288983,58.791,0.997,5.487764525,"Not_Repaid",1,0,0,0
23533,0.644679544,15,1,0.413045690535055,23.533,0.999,3.39038957,"Not_Repaid",0,1,0,0
18894,0.699052677,6,1,0.803303713529628,56.682,0.997,6.053796468,"Not_Repaid",0,1,0,0
81059,0.505951382,19,1,1.13453081775987,324.236,0.996,6.480599768,"Repaid",0,1,0,0
21330,0.587144956,14,1,0.399011001730494,63.99,0.997,5.138699591,"Repaid",0,0,1,0
12344,0.649586289,17,1,0.191843667593573,49.376,0.996,5.54762141,"Repaid",0,0,1,0
36640,0.663636164,17,1,0.570582205414925,73.28,0.998,6.760178261,"Repaid",0,0,1,0
10397,0.432103804,13,0,0.209187531966776,10.397,0.999,3.217567829,"Not_Repaid",1,0,0,0
34869,0.3160322,18,0,0.515025227090461,34.869,0.999,6.805085417,"Not_Repaid",1,0,0,0
26516,0.651667014,9,0,0.759802258904581,53.032,0.998,6.294482186,"Not_Repaid",1,0,0,0
27137,0.680649107,9,1,0.77603838255384,108.548,0.996,0.568695784,"Not_Repaid",0,1,0,0
19166,0.722742781,7,1,0.702874613924389,0,1,6.293281221,"Not_Repaid",0,1,0,0
24010,0.664109818,18,0,0.354634652626745,24.01,0.999,1.203804111,"Repaid",1,0,0,0
58973,0.347632235,19,0,0.827893411936364,58.973,0.999,6.809054218,"Not_Repaid",1,0,0,0
10692,0.677817896,21,0,0.136826672991987,0,1,2.860469372,"Repaid",0,1,0,0
57455,0.534232132,6,1,2.44032614416773,229.82,0.996,6.78599823,"Not_Repaid",0,1,0,0
23514,0.725586314,20,0,0.313672806550818,94.056,0.996,0.801496677,"Repaid",0,0,0,1
15060,0.593656975,17,0,0.234994224626895,0,1,3.284356279,"Not_Repaid",1,0,0,0
10970,0.309123065,11,0,0.259141938192214,10.97,0.999,5.793220791,"Not_Repaid",1,0,0,0
18036,0.663288841,12,1,0.392230826746168,0,1,0.883345907,"Repaid",0,1,0,0
11904,0.301453225,13,0,0.239748104412242,0,1,3.473685961,"Not_Repaid",1,0,0,0
29502,0.423665592,18,0,0.434444515140174,118.008,0.996,6.168577803,"Not_Repaid",1,0,0,0
19431,0.295949762,18,1,0.286714207890519,38.862,0.998,6.13939206,"Not_Repaid",1,0,0,0
13368,0.690762985,20,1,0.179043044593588,0,1,3.201464787,"Repaid",0,0,1,0
13441,0.690424258,21,0,0.171661909564341,26.882,0.998,3.224789008,"Repaid",0,1,0,0
19737,0.312481476,7,1,0.720919634248438,78.948,0.996,5.033418848,"Not_Repaid",0,1,0,0
15382,0.676146548,19,0,0.215940455164315,15.382,0.999,1.911470094,"Repaid",0,0,1,0
17129,0.396803432,11,1,0.405039703267025,0,1,5.374665043,"Repaid",0,0,1,0
56175,0.36743706,19,0,0.78624543465452,224.7,0.996,6.745883578,"Not_Repaid",1,0,0,0
75832,0.637983444,21,1,0.966548532104665,303.328,0.996,6.882193121,"Repaid",0,1,0,0
12552,0.475061664,20,0,0.167945911687835,12.552,0.999,2.556648941,"Repaid",0,1,0,0
17927,0.331899486,19,0,0.251920399123,0,1,4.521310791,"Not_Repaid",1,0,0,0
23027,0.350091644,19,0,0.322941322504831,46.054,0.998,6.290006765,"Not_Repaid",1,0,0,0
17293,0.726878244,20,1,0.230917324659369,51.879,0.997,5.810883954,"Repaid",0,1,0,0
37093,0.272534576,17,0,0.576479031274174,148.372,0.996,6.952532451,"Not_Repaid",1,0,0,0
10778,0.622912417,6,0,0.458241104288257,32.334,0.997,6.290315409,"Not_Repaid",0,1,0,0
14321,0.581249422,6,0,0.608876494202276,42.963,0.997,6.579706881,"Not_Repaid",0,1,0,0
22707,0.506736462,6,1,0.96445019155194,90.828,0.996,6.488347965,"Not_Repaid",0,0,1,0
16688,0.716193779,16,1,0.275495462335568,16.688,0.999,6.706433178,"Repaid",1,0,0,0
55097,0.659168968,21,1,0.70296698318687,165.291,0.997,5.53500971185839,"Repaid",1,0,0,0
25952,0.46148146,19,1,0.363598186168683,77.856,0.997,4.472449606,"Not_Repaid",1,0,0,0
12872,0.696598311,16,1,0.211860523084128,51.488,0.996,4.481222573,"Repaid",0,0,1,0
45727,0.704756452,13,0,0.920947712572126,0,1,0.471257739,"Repaid",1,0,0,0
36223,0.724181422,6,1,1.54315876308764,36.223,0.999,5.86364673652387,"Not_Repaid",0,0,0,1
16729,0.503223947,9,1,0.479360838332129,33.458,0.998,6.65652734,"Not_Repaid",1,0,0,0
40937,0.651044964,18,1,0.604651344214121,40.937,0.999,5.826875224,"Repaid",0,0,1,0
35947,0.671415991,6,1,1.5298677801728,71.894,0.998,6.754210716,"Not_Repaid",0,1,0,0
26606,0.727249972,21,1,0.34013936131343,26.606,0.999,6.244872815,"Repaid",0,0,1,0
16723,0.725485345,6,1,0.712427021370803,16.723,0.999,6.360619271,"Not_Repaid",1,0,0,0
11322,0.674664345,19,0,0.159103182845462,0,1,1.806727437,"Repaid",0,1,0,0
20917,0.686711315,21,0,0.266606388411664,83.668,0.996,1.392872859,"Repaid",0,0,1,0
29505,0.619999814,20,1,0.394777256560673,29.505,0.999,6.73771945,"Repaid",0,1,0,0
18528,0.686549908,6,1,0.787742733369162,55.584,0.997,5.27127585218635,"Not_Repaid",0,0,0,1
69450,0.551923832,20,1,0.927381495263585,208.35,0.997,6.797689805,"Repaid",0,1,0,0
53587,0.620720589,18,1,0.792287795096612,0,1,6.333615065,"Repaid",0,1,0,0
21655,0.369492854,18,0,0.319210279101436,64.965,0.997,6.3832254,"Not_Repaid",1,0,0,0
33558,0.645423156,16,1,0.553440939237828,67.116,0.998,3.75189951053122,"Repaid",0,0,1,0
54066,0.724293268,9,0,1.54923325275061,108.132,0.998,0.058106044,"Repaid",0,0,1,0
78811,0.703515268,21,1,1.00552717773999,236.433,0.997,5.542551546,"Repaid",1,0,0,0
12080,0.275130766,13,0,0.242806181711801,24.16,0.998,6.390130149,"Not_Repaid",1,0,0,0
10179,0.731600804,16,1,0.168041006178916,10.179,0.999,4.92419894101728,"Repaid",0,1,0,0
32597,0.715467308,6,1,1.39007533609218,0,1,6.818906455,"Not_Repaid",0,0,1,0
31082,0.317359108,18,0,0.457711491410307,124.328,0.996,6.437137442522,"Not_Repaid",1,0,0,0
22248,0.691475212,17,0,0.346807659893071,22.248,0.999,0.641076597,"Repaid",0,0,1,0
43465,0.665662156,20,1,0.582144369633475,0,1,6.72533108,"Not_Repaid",1,0,0,0
65860,0.689045528,20,1,0.881207595901912,65.86,0.999,6.954568051,"Repaid",1,0,0,0
39227,0.329600521,19,0,0.549035152028356,156.908,0.996,5.89032891,"Not_Repaid",1,0,0,0
78749,0.358781683,13,1,1.5828430466575,157.498,0.998,6.0659571752663,"Repaid",0,1,0,0
11580,0.724435258,19,1,0.162728745570611,0,1,4.36491530892785,"Repaid",0,0,1,0
23934,0.405995593,6,0,1.016565415273,95.736,0.996,5.602843318,"Repaid",0,1,0,0
31056,0.625698221,12,1,0.67267665076554,124.224,0.996,0.681662582,"Repaid",0,1,0,0
10853,0.729976668,20,1,0.144777195266481,43.412,0.996,3.668583302,"Repaid",0,0,1,0
15540,0.351673913,18,0,0.229530299950838,15.54,0.999,3.97288515,"Not_Repaid",1,0,0,0
18304,0.531419206,7,1,0.669248705127424,54.912,0.997,6.32801999,"Not_Repaid",0,1,0,0
19739,0.409378168,18,1,0.291550745864195,19.739,0.999,6.269684907,"Not_Repaid",1,0,0,0
17258,0.672973585,7,1,0.632269637744965,17.258,0.999,4.45828607,"Not_Repaid",0,0,1,0
15833,0.573403002,18,0,0.233857994795471,15.833,0.999,1.125048644,"Repaid",0,1,0,0
55073,0.703104272,16,1,0.910088036094983,0,1,6.8139666,"Repaid",0,1,0,0
12394,0.619188639,11,1,0.292780782311239,12.394,0.999,5.441990103,"Repaid",0,0,1,0
92929,0.635325632,6,1,3.94703799932753,371.716,0.996,5.786803703,"Not_Repaid",0,1,0,0
61597,0.714554002,6,1,2.62150570716065,123.194,0.998,6.301059776,"Not_Repaid",0,0,1,0
29653,0.726747906,7,1,1.08746430797766,0,1,5.88820516046526,"Not_Repaid",0,1,0,0
16956,0.282902363,16,0,0.279359366328445,50.868,0.997,6.650819267,"Not_Repaid",1,0,0,0
21821,0.506191273,6,1,0.92774903847412,65.463,0.997,6.169053285,"Not_Repaid",0,1,0,0
26007,0.638630544,21,0,0.331815930663029,78.021,0.997,2.002525725,"Repaid",0,1,0,0
38939,0.639828576,10,0,1.00750576356253,77.878,0.998,2.68278351720164,"Repaid",0,0,1,0
23011,0.721971592,20,1,0.307887458082279,23.011,0.999,6.648287103,"Repaid",1,0,0,0
31248,0.651567426,19,1,0.437358208136795,124.992,0.996,2.206748303,"Repaid",0,1,0,0
55977,0.706927255,21,0,0.71419465339041,167.931,0.997,0.476071887,"Repaid",0,0,1,0
25330,0.701111529,13,0,0.509639336800851,25.33,0.999,0.461573254,"Repaid",0,0,1,0
29663,0.446451469,16,1,0.488714135609853,88.989,0.997,5.703014705,"Repaid",0,0,1,0
22786,0.730232941,6,1,0.971692382986055,0,1,6.04125650931884,"Not_Repaid",0,0,0,1
15795,0.432116651,18,0,0.233530254045776,0,1,5.026430747,"Not_Repaid",1,0,0,0
13756,0.708773715,10,1,0.355922064859555,27.512,0.998,6.022938586,"Repaid",0,0,1,0
13863,0.281307822,16,0,0.228171413262528,55.452,0.996,6.453682289,"Not_Repaid",1,0,0,0
45966,0.719796012,7,1,1.68065373578929,137.898,0.997,0.160292638,"Repaid",0,0,1,0
36382,0.596926397,21,0,0.463722026255828,145.528,0.996,6.494473054,"Not_Repaid",1,0,0,0
18624,0.712072183,18,0,0.275357230221496,0,1,0.98215632,"Repaid",0,0,1,0
11107,0.491092881,10,1,0.286806053871155,44.428,0.996,1.656311118,"Not_Repaid",1,0,0,0
11959,0.722746472,16,0,0.197623932301852,0,1,0.904797328,"Repaid",0,0,1,0
14686,0.615481214,19,1,0.206376023959412,0,1,5.789992789,"Not_Repaid",1,0,0,0
43416,0.548850661,19,0,0.610106322771471,0,1,6.90900292,"Not_Repaid",1,0,0,0
94164,0.721612725,10,0,2.43639468707729,188.328,0.998,0.06317567,"Repaid",0,0,1,0
10145,0.729332281,8,1,0.325636064705478,30.435,0.997,5.186046743,"Repaid",0,0,1,0
12855,0.658478843,12,1,0.279559063973275,0,1,1.116414919,"Repaid",0,1,0,0
35172,0.591183044,20,0,0.470601785044975,35.172,0.999,6.520460199,"Not_Repaid",1,0,0,0
17976,0.718123754,11,1,0.425068229664782,0,1,5.891307698,"Not_Repaid",0,1,0,0
18184,0.706161253,6,1,0.772341669228893,72.736,0.996,4.876644392,"Not_Repaid",0,1,0,0
45409,0.705272831,14,0,0.851150351523508,45.409,0.999,0.372316494,"Repaid",0,1,0,0
40345,0.704971705,6,0,1.71704218964229,80.69,0.998,6.849872666,"Not_Repaid",0,0,1,0
44458,0.696978621,20,1,0.594848577264003,44.458,0.999,5.29651261588993,"Repaid",0,1,0,0
27098,0.389715307,20,1,0.362934501974644,0,1,5.780676053,"Not_Repaid",1,0,0,0
14196,0.328650011,18,0,0.209888919685586,0,1,5.988316421,"Not_Repaid",1,0,0,0
19061,0.706069542,8,1,0.613050791637778,19.061,0.999,6.798600823,"Not_Repaid",0,1,0,0
23776,0.345208109,19,0,0.333111531841346,71.328,0.997,6.885303747,"Not_Repaid",1,0,0,0
57286,0.728400381,6,1,2.44291976879396,0,1,5.797062337,"Not_Repaid",0,0,0,1
70001,0.723303183,20,0,0.934739122389434,210.003,0.997,0.087462441,"Repaid",0,0,0,1
24473,0.481073544,20,0,0.326793482125064,73.419,0.997,3.154365795,"Not_Repaid",1,0,0,0
